param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,cpu_frequency,run_time
20,0.7,190,0.38,0.6,300,False,True,2500,125
20,0.5,190,0.71,0.8,320,True,True,2500,128
30,0.6,200,0.67,0.4,130,True,True,2500,129
20,0.9,280,0.52,0.5,710,True,True,2500,132
30,0.9,200,0.46,0.5,750,True,True,2500,131
90,0.5,240,0.41,0.7,820,True,False,2500,126
90,0.5,220,0.75,0.7,670,False,True,2500,128
60,0.8,290,0.57,0.9,390,False,True,2500,129
70,0.5,220,0.39,0.6,770,False,True,2500,128
30,0.5,280,0.44,0.9,940,True,False,2500,126
90,0.6,100,0.35,0.5,860,True,True,2500,128
20,0.7,100,0.31,0.8,610,False,False,2500,126
20,0.8,180,0.98,0.3,1000,False,False,2500,130
70,0.7,140,0.95,0.9,920,True,False,2500,130
90,0.9,270,0.44,0.5,810,True,False,2500,129
80,0.9,300,0.53,0.5,170,False,False,2500,130
60,0.5,280,0.65,0.8,380,True,False,2500,131
90,0.8,220,0.59,0.8,930,False,False,2500,131
100,0.5,270,0.62,0.5,390,True,True,2500,128
90,0.6,270,0.74,0.9,930,True,True,2500,130
70,0.7,190,0.59,0.7,410,True,True,2500,128
80,0.5,220,0.34,0.4,550,True,False,2500,131
80,0.9,250,0.88,0.7,850,False,True,2500,127
80,0.9,220,0.54,0.9,260,False,False,2500,125
50,0.5,300,0.87,0.3,660,False,False,2500,131
90,0.6,210,0.71,0.3,180,True,False,2500,128
70,0.8,200,0.49,0.5,310,False,True,2500,132
100,0.6,300,0.58,0.9,630,False,False,2500,128
70,0.5,150,0.61,0.4,950,True,False,2500,129
40,0.9,210,0.56,0.4,280,True,False,2500,124
100,0.8,280,0.56,0.7,170,False,False,2500,129
80,0.5,280,0.96,0.5,1000,False,True,2500,128
20,0.8,210,0.33,0.9,110,True,False,2500,124
40,0.9,220,0.77,0.8,790,False,False,2500,128
50,0.7,110,0.54,0.7,140,False,False,2500,127
30,0.8,240,0.96,0.5,530,True,True,2500,129
20,0.7,130,0.34,0.4,870,True,False,2500,130
10,0.6,100,0.52,0.6,200,True,True,2500,127
70,0.7,130,0.44,0.6,750,True,True,2500,127
60,0.7,230,0.35,0.4,420,False,True,2500,130
50,0.7,150,0.69,0.6,700,True,True,2500,128
10,0.7,280,0.49,0.9,450,False,False,2500,125
90,0.6,120,0.43,0.8,480,True,True,2500,126
30,0.6,300,0.44,0.3,140,False,True,2500,130
80,0.5,100,0.79,0.5,710,False,False,2500,129
40,0.6,100,0.75,0.3,750,True,True,2500,127
90,0.6,180,0.65,0.5,110,False,True,2500,131
60,0.9,260,0.5,0.5,440,True,True,2500,127
30,0.6,250,0.33,0.9,120,False,True,2500,128
40,0.9,200,0.81,0.6,190,False,False,2500,128
50,0.8,210,0.44,0.8,810,True,False,2500,130
80,0.6,250,0.36,0.5,350,False,False,2500,125
20,0.8,270,0.87,0.4,510,True,True,2500,127
40,0.8,200,0.84,0.8,230,False,True,2500,131
10,0.7,290,0.82,0.6,710,False,True,2500,128
90,0.8,130,0.85,0.8,320,False,False,2500,128
70,0.7,210,0.49,0.7,800,False,False,2500,127
20,0.8,140,0.39,0.9,190,False,True,2500,132
100,0.5,290,0.52,0.9,960,True,False,2500,129
80,0.9,160,1.0,0.8,640,False,False,2500,128
20,0.7,270,0.86,0.8,320,False,True,2500,131
10,0.5,200,0.32,0.7,190,False,False,2500,126
70,0.9,100,0.7,0.9,350,False,False,2500,125
20,0.6,230,0.93,0.5,190,True,False,2500,129
50,0.7,210,0.84,0.6,420,True,True,2500,130
50,0.9,150,0.83,0.9,960,True,True,2500,125
80,0.9,230,0.48,0.6,510,True,False,2700,123
50,0.6,150,0.93,0.8,410,True,False,2700,122
60,0.8,210,0.43,0.6,830,False,False,2700,127
80,0.5,130,0.77,0.6,810,False,True,2700,125
40,0.9,120,0.42,0.3,700,False,True,2700,126
80,0.7,220,0.86,0.9,830,True,False,2700,127
90,0.8,130,0.47,0.7,280,True,True,2700,128
20,0.6,300,0.71,0.8,570,True,False,2700,126
60,0.8,220,0.86,0.8,950,False,False,2700,127
30,0.5,120,0.8,0.4,650,True,False,2700,127
20,0.5,270,0.32,0.3,920,False,False,2700,127
80,0.7,220,0.92,0.5,820,True,False,2700,123
90,0.6,250,0.44,0.3,530,False,False,2700,130
30,0.9,200,0.45,0.7,930,True,False,2700,125
60,0.7,230,0.36,0.3,520,True,True,2700,127
40,0.6,120,0.68,0.6,460,False,True,2700,124
90,0.9,110,0.9,0.4,700,True,True,2700,126
10,0.8,140,0.86,0.3,200,True,False,2700,127
40,0.8,150,0.45,0.3,150,False,True,2700,129
10,0.6,250,0.57,0.8,780,False,True,2700,125
60,0.9,220,0.49,0.9,880,False,True,2700,123
10,0.8,230,0.68,0.5,800,False,False,2700,121
80,0.7,250,0.81,0.6,1000,True,False,2700,126
20,0.7,170,0.31,0.3,130,False,False,2700,124
70,0.7,250,0.64,0.3,710,False,False,2700,123
50,0.8,260,0.59,0.5,910,False,False,2700,129
30,0.8,120,1.0,0.7,230,False,False,2700,126
20,0.5,270,0.95,0.3,910,True,False,2700,129
50,0.6,160,1.0,0.9,950,True,False,2700,129
80,0.7,270,0.93,0.6,460,False,False,2700,127
70,0.6,240,0.83,0.8,790,True,True,2700,124
10,0.7,110,0.46,0.9,430,True,True,2700,127
10,0.5,190,0.84,0.3,840,True,False,2700,124
70,0.6,210,0.86,0.6,780,False,True,2700,130
20,0.7,190,0.38,0.6,300,False,True,2700,130
20,0.5,190,0.71,0.8,320,True,True,2700,127
30,0.6,200,0.67,0.4,130,True,True,2700,127
20,0.9,280,0.52,0.5,710,True,True,2700,126
30,0.9,200,0.46,0.5,750,True,True,2700,126
90,0.5,240,0.41,0.7,820,True,False,2700,123
90,0.5,220,0.75,0.7,670,False,True,2700,124
60,0.8,290,0.57,0.9,390,False,True,2700,127
70,0.5,220,0.39,0.6,770,False,True,2700,128
30,0.5,280,0.44,0.9,940,True,False,2700,127
90,0.6,100,0.35,0.5,860,True,True,2700,126
20,0.7,100,0.31,0.8,610,False,False,2700,129
20,0.8,180,0.98,0.3,1000,False,False,2700,128
70,0.7,140,0.95,0.9,920,True,False,2700,127
90,0.9,270,0.44,0.5,810,True,False,2700,129
80,0.9,300,0.53,0.5,170,False,False,2700,126
60,0.5,280,0.65,0.8,380,True,False,2700,126
90,0.8,220,0.59,0.8,930,False,False,2700,124
100,0.5,270,0.62,0.5,390,True,True,2700,127
90,0.6,270,0.74,0.9,930,True,True,2700,126
70,0.7,190,0.59,0.7,410,True,True,2700,125
80,0.5,220,0.34,0.4,550,True,False,2700,126
80,0.9,250,0.88,0.7,850,False,True,2700,127
80,0.9,220,0.54,0.9,260,False,False,2700,130
50,0.5,300,0.87,0.3,660,False,False,2700,124
90,0.6,210,0.71,0.3,180,True,False,2700,130
70,0.8,200,0.49,0.5,310,False,True,2700,128
100,0.6,300,0.58,0.9,630,False,False,2700,121
70,0.5,150,0.61,0.4,950,True,False,2700,128
40,0.9,210,0.56,0.4,280,True,False,2700,125
100,0.8,280,0.56,0.7,170,False,False,2700,127
80,0.5,280,0.96,0.5,1000,False,True,2700,124
20,0.8,210,0.33,0.9,110,True,False,2700,129
40,0.9,220,0.77,0.8,790,False,False,2700,126
50,0.7,110,0.54,0.7,140,False,False,2700,127
30,0.8,240,0.96,0.5,530,True,True,2700,126
20,0.7,130,0.34,0.4,870,True,False,2700,126
10,0.6,100,0.52,0.6,200,True,True,2700,126
70,0.7,130,0.44,0.6,750,True,True,2700,126
60,0.7,230,0.35,0.4,420,False,True,2700,123
50,0.7,150,0.69,0.6,700,True,True,2700,128
10,0.7,280,0.49,0.9,450,False,False,2700,124
90,0.6,120,0.43,0.8,480,True,True,2700,123
30,0.6,300,0.44,0.3,140,False,True,2700,127
80,0.5,100,0.79,0.5,710,False,False,2700,125
40,0.6,100,0.75,0.3,750,True,True,2700,127
90,0.6,180,0.65,0.5,110,False,True,2700,125
60,0.9,260,0.5,0.5,440,True,True,2700,130
30,0.6,250,0.33,0.9,120,False,True,2700,128
40,0.9,200,0.81,0.6,190,False,False,2700,127
50,0.8,210,0.44,0.8,810,True,False,2700,128
80,0.6,250,0.36,0.5,350,False,False,2700,126
20,0.8,270,0.87,0.4,510,True,True,2700,122
40,0.8,200,0.84,0.8,230,False,True,2700,126
10,0.7,290,0.82,0.6,710,False,True,2700,125
90,0.8,130,0.85,0.8,320,False,False,2700,122
70,0.7,210,0.49,0.7,800,False,False,2700,125
20,0.8,140,0.39,0.9,190,False,True,2700,126
100,0.5,290,0.52,0.9,960,True,False,2700,130
80,0.9,160,1.0,0.8,640,False,False,2700,125
20,0.7,270,0.86,0.8,320,False,True,2700,126
10,0.5,200,0.32,0.7,190,False,False,2700,127
70,0.9,100,0.7,0.9,350,False,False,2700,126
20,0.6,230,0.93,0.5,190,True,False,2700,123
50,0.7,210,0.84,0.6,420,True,True,2700,127
50,0.9,150,0.83,0.9,960,True,True,2700,125
80,0.9,230,0.48,0.6,510,True,False,2900,121
50,0.6,150,0.93,0.8,410,True,False,2900,121
60,0.8,210,0.43,0.6,830,False,False,2900,124
80,0.5,130,0.77,0.6,810,False,True,2900,120
40,0.9,120,0.42,0.3,700,False,True,2900,122
80,0.7,220,0.86,0.9,830,True,False,2900,123
90,0.8,130,0.47,0.7,280,True,True,2900,122
20,0.6,300,0.71,0.8,570,True,False,2900,119
60,0.8,220,0.86,0.8,950,False,False,2900,123
30,0.5,120,0.8,0.4,650,True,False,2900,122
20,0.5,270,0.32,0.3,920,False,False,2900,121
80,0.7,220,0.92,0.5,820,True,False,2900,123
90,0.6,250,0.44,0.3,530,False,False,2900,123
30,0.9,200,0.45,0.7,930,True,False,2900,123
60,0.7,230,0.36,0.3,520,True,True,2900,122
40,0.6,120,0.68,0.6,460,False,True,2900,121
90,0.9,110,0.9,0.4,700,True,True,2900,122
10,0.8,140,0.86,0.3,200,True,False,2900,122
40,0.8,150,0.45,0.3,150,False,True,2900,122
10,0.6,250,0.57,0.8,780,False,True,2900,124
60,0.9,220,0.49,0.9,880,False,True,2900,121
10,0.8,230,0.68,0.5,800,False,False,2900,124
80,0.7,250,0.81,0.6,1000,True,False,2900,122
20,0.7,170,0.31,0.3,130,False,False,2900,122
70,0.7,250,0.64,0.3,710,False,False,2900,123
50,0.8,260,0.59,0.5,910,False,False,2900,122
30,0.8,120,1.0,0.7,230,False,False,2900,122
20,0.5,270,0.95,0.3,910,True,False,2900,125
50,0.6,160,1.0,0.9,950,True,False,2900,122
80,0.7,270,0.93,0.6,460,False,False,2900,120
70,0.6,240,0.83,0.8,790,True,True,2900,123
10,0.7,110,0.46,0.9,430,True,True,2900,123
10,0.5,190,0.84,0.3,840,True,False,2900,121
70,0.6,210,0.86,0.6,780,False,True,2900,120
20,0.7,190,0.38,0.6,300,False,True,2900,120
20,0.5,190,0.71,0.8,320,True,True,2900,125
30,0.6,200,0.67,0.4,130,True,True,2900,124
20,0.9,280,0.52,0.5,710,True,True,2900,124
30,0.9,200,0.46,0.5,750,True,True,2900,123
90,0.5,240,0.41,0.7,820,True,False,2900,121
90,0.5,220,0.75,0.7,670,False,True,2900,123
60,0.8,290,0.57,0.9,390,False,True,2900,125
70,0.5,220,0.39,0.6,770,False,True,2900,119
30,0.5,280,0.44,0.9,940,True,False,2900,121
90,0.6,100,0.35,0.5,860,True,True,2900,125
20,0.7,100,0.31,0.8,610,False,False,2900,120
20,0.8,180,0.98,0.3,1000,False,False,2900,124
70,0.7,140,0.95,0.9,920,True,False,2900,120
90,0.9,270,0.44,0.5,810,True,False,2900,120
80,0.9,300,0.53,0.5,170,False,False,2900,124
60,0.5,280,0.65,0.8,380,True,False,2900,125
90,0.8,220,0.59,0.8,930,False,False,2900,121
100,0.5,270,0.62,0.5,390,True,True,2900,123
90,0.6,270,0.74,0.9,930,True,True,2900,119
70,0.7,190,0.59,0.7,410,True,True,2900,122
80,0.5,220,0.34,0.4,550,True,False,2900,120
80,0.9,250,0.88,0.7,850,False,True,2900,120
80,0.9,220,0.54,0.9,260,False,False,2900,124
50,0.5,300,0.87,0.3,660,False,False,2900,123
90,0.6,210,0.71,0.3,180,True,False,2900,120
70,0.8,200,0.49,0.5,310,False,True,2900,123
100,0.6,300,0.58,0.9,630,False,False,2900,122
70,0.5,150,0.61,0.4,950,True,False,2900,121
40,0.9,210,0.56,0.4,280,True,False,2900,121
100,0.8,280,0.56,0.7,170,False,False,2900,123
80,0.5,280,0.96,0.5,1000,False,True,2900,121
20,0.8,210,0.33,0.9,110,True,False,2900,124
40,0.9,220,0.77,0.8,790,False,False,2900,121
50,0.7,110,0.54,0.7,140,False,False,2900,124
30,0.8,240,0.96,0.5,530,True,True,2900,119
20,0.7,130,0.34,0.4,870,True,False,2900,122
10,0.6,100,0.52,0.6,200,True,True,2900,123
70,0.7,130,0.44,0.6,750,True,True,2900,122
60,0.7,230,0.35,0.4,420,False,True,2900,120
50,0.7,150,0.69,0.6,700,True,True,2900,123
10,0.7,280,0.49,0.9,450,False,False,2900,123
90,0.6,120,0.43,0.8,480,True,True,2900,121
30,0.6,300,0.44,0.3,140,False,True,2900,123
80,0.5,100,0.79,0.5,710,False,False,2900,123
40,0.6,100,0.75,0.3,750,True,True,2900,118
90,0.6,180,0.65,0.5,110,False,True,2900,120
60,0.9,260,0.5,0.5,440,True,True,2900,122
30,0.6,250,0.33,0.9,120,False,True,2900,123
40,0.9,200,0.81,0.6,190,False,False,2900,123
50,0.8,210,0.44,0.8,810,True,False,2900,121
80,0.6,250,0.36,0.5,350,False,False,2900,121
20,0.8,270,0.87,0.4,510,True,True,2900,121
40,0.8,200,0.84,0.8,230,False,True,2900,123
10,0.7,290,0.82,0.6,710,False,True,2900,120
90,0.8,130,0.85,0.8,320,False,False,2900,121
70,0.7,210,0.49,0.7,800,False,False,2900,118
20,0.8,140,0.39,0.9,190,False,True,2900,123
100,0.5,290,0.52,0.9,960,True,False,2900,124
80,0.9,160,1.0,0.8,640,False,False,2900,122
20,0.7,270,0.86,0.8,320,False,True,2900,122
10,0.5,200,0.32,0.7,190,False,False,2900,123
70,0.9,100,0.7,0.9,350,False,False,2900,121
20,0.6,230,0.93,0.5,190,True,False,2900,123
50,0.7,210,0.84,0.6,420,True,True,2900,123
50,0.9,150,0.83,0.9,960,True,True,2900,123
80,0.9,230,0.48,0.6,510,True,False,3000,118
50,0.6,150,0.93,0.8,410,True,False,3000,121
60,0.8,210,0.43,0.6,830,False,False,3000,122
80,0.5,130,0.77,0.6,810,False,True,3000,121
40,0.9,120,0.42,0.3,700,False,True,3000,116
80,0.7,220,0.86,0.9,830,True,False,3000,118
90,0.8,130,0.47,0.7,280,True,True,3000,121
20,0.6,300,0.71,0.8,570,True,False,3000,122
60,0.8,220,0.86,0.8,950,False,False,3000,121
30,0.5,120,0.8,0.4,650,True,False,3000,117
20,0.5,270,0.32,0.3,920,False,False,3000,119
80,0.7,220,0.92,0.5,820,True,False,3000,121
90,0.6,250,0.44,0.3,530,False,False,3000,117
30,0.9,200,0.45,0.7,930,True,False,3000,121
60,0.7,230,0.36,0.3,520,True,True,3000,120
40,0.6,120,0.68,0.6,460,False,True,3000,122
90,0.9,110,0.9,0.4,700,True,True,3000,120
10,0.8,140,0.86,0.3,200,True,False,3000,122
40,0.8,150,0.45,0.3,150,False,True,3000,121
10,0.6,250,0.57,0.8,780,False,True,3000,121
60,0.9,220,0.49,0.9,880,False,True,3000,121
10,0.8,230,0.68,0.5,800,False,False,3000,120
80,0.7,250,0.81,0.6,1000,True,False,3000,119
20,0.7,170,0.31,0.3,130,False,False,3000,119
70,0.7,250,0.64,0.3,710,False,False,3000,120
50,0.8,260,0.59,0.5,910,False,False,3000,120
30,0.8,120,1.0,0.7,230,False,False,3000,119
20,0.5,270,0.95,0.3,910,True,False,3000,119
50,0.6,160,1.0,0.9,950,True,False,3000,119
80,0.7,270,0.93,0.6,460,False,False,3000,121
70,0.6,240,0.83,0.8,790,True,True,3000,117
10,0.7,110,0.46,0.9,430,True,True,3000,119
10,0.5,190,0.84,0.3,840,True,False,3000,119
70,0.6,210,0.86,0.6,780,False,True,3000,121
20,0.7,190,0.38,0.6,300,False,True,3000,120
20,0.5,190,0.71,0.8,320,True,True,3000,122
30,0.6,200,0.67,0.4,130,True,True,3000,120
20,0.9,280,0.52,0.5,710,True,True,3000,122
30,0.9,200,0.46,0.5,750,True,True,3000,121
90,0.5,240,0.41,0.7,820,True,False,3000,119
90,0.5,220,0.75,0.7,670,False,True,3000,122
60,0.8,290,0.57,0.9,390,False,True,3000,124
70,0.5,220,0.39,0.6,770,False,True,3000,123
30,0.5,280,0.44,0.9,940,True,False,3000,120
90,0.6,100,0.35,0.5,860,True,True,3000,120
20,0.7,100,0.31,0.8,610,False,False,3000,118
20,0.8,180,0.98,0.3,1000,False,False,3000,119
70,0.7,140,0.95,0.9,920,True,False,3000,118
90,0.9,270,0.44,0.5,810,True,False,3000,120
80,0.9,300,0.53,0.5,170,False,False,3000,121
60,0.5,280,0.65,0.8,380,True,False,3000,120
90,0.8,220,0.59,0.8,930,False,False,3000,120
100,0.5,270,0.62,0.5,390,True,True,3000,119
90,0.6,270,0.74,0.9,930,True,True,3000,120
70,0.7,190,0.59,0.7,410,True,True,3000,120
80,0.5,220,0.34,0.4,550,True,False,3000,118
80,0.9,250,0.88,0.7,850,False,True,3000,119
80,0.9,220,0.54,0.9,260,False,False,3000,120
50,0.5,300,0.87,0.3,660,False,False,3000,121
90,0.6,210,0.71,0.3,180,True,False,3000,123
70,0.8,200,0.49,0.5,310,False,True,3000,119
100,0.6,300,0.58,0.9,630,False,False,3000,121
70,0.5,150,0.61,0.4,950,True,False,3000,118
40,0.9,210,0.56,0.4,280,True,False,3000,123
100,0.8,280,0.56,0.7,170,False,False,3000,123
80,0.5,280,0.96,0.5,1000,False,True,3000,118
20,0.8,210,0.33,0.9,110,True,False,3000,123
40,0.9,220,0.77,0.8,790,False,False,3000,121
50,0.7,110,0.54,0.7,140,False,False,3000,119
30,0.8,240,0.96,0.5,530,True,True,3000,121
20,0.7,130,0.34,0.4,870,True,False,3000,122
10,0.6,100,0.52,0.6,200,True,True,3000,121
70,0.7,130,0.44,0.6,750,True,True,3000,119
60,0.7,230,0.35,0.4,420,False,True,3000,117
50,0.7,150,0.69,0.6,700,True,True,3000,120
10,0.7,280,0.49,0.9,450,False,False,3000,121
90,0.6,120,0.43,0.8,480,True,True,3000,121
30,0.6,300,0.44,0.3,140,False,True,3000,119
80,0.5,100,0.79,0.5,710,False,False,3000,121
40,0.6,100,0.75,0.3,750,True,True,3000,120
90,0.6,180,0.65,0.5,110,False,True,3000,121
60,0.9,260,0.5,0.5,440,True,True,3000,121
30,0.6,250,0.33,0.9,120,False,True,3000,120
40,0.9,200,0.81,0.6,190,False,False,3000,122
50,0.8,210,0.44,0.8,810,True,False,3000,121
80,0.6,250,0.36,0.5,350,False,False,3000,117
20,0.8,270,0.87,0.4,510,True,True,3000,119
40,0.8,200,0.84,0.8,230,False,True,3000,123
10,0.7,290,0.82,0.6,710,False,True,3000,118
90,0.8,130,0.85,0.8,320,False,False,3000,119
70,0.7,210,0.49,0.7,800,False,False,3000,121
20,0.8,140,0.39,0.9,190,False,True,3000,121
100,0.5,290,0.52,0.9,960,True,False,3000,121
80,0.9,160,1.0,0.8,640,False,False,3000,119
20,0.7,270,0.86,0.8,320,False,True,3000,119
10,0.5,200,0.32,0.7,190,False,False,3000,118
70,0.9,100,0.7,0.9,350,False,False,3000,118
20,0.6,230,0.93,0.5,190,True,False,3000,119
50,0.7,210,0.84,0.6,420,True,True,3000,121
50,0.9,150,0.83,0.9,960,True,True,3000,121
80,0.9,230,0.48,0.6,510,True,False,3200,118
50,0.6,150,0.93,0.8,410,True,False,3200,115
60,0.8,210,0.43,0.6,830,False,False,3200,116
80,0.5,130,0.77,0.6,810,False,True,3200,116
40,0.9,120,0.42,0.3,700,False,True,3200,118
80,0.7,220,0.86,0.9,830,True,False,3200,117
90,0.8,130,0.47,0.7,280,True,True,3200,115
20,0.6,300,0.71,0.8,570,True,False,3200,118
60,0.8,220,0.86,0.8,950,False,False,3200,117
30,0.5,120,0.8,0.4,650,True,False,3200,118
20,0.5,270,0.32,0.3,920,False,False,3200,115
80,0.7,220,0.92,0.5,820,True,False,3200,119
90,0.6,250,0.44,0.3,530,False,False,3200,116
30,0.9,200,0.45,0.7,930,True,False,3200,117
60,0.7,230,0.36,0.3,520,True,True,3200,117
40,0.6,120,0.68,0.6,460,False,True,3200,116
90,0.9,110,0.9,0.4,700,True,True,3200,115
10,0.8,140,0.86,0.3,200,True,False,3200,118
40,0.8,150,0.45,0.3,150,False,True,3200,118
10,0.6,250,0.57,0.8,780,False,True,3200,117
60,0.9,220,0.49,0.9,880,False,True,3200,117
10,0.8,230,0.68,0.5,800,False,False,3200,114
80,0.7,250,0.81,0.6,1000,True,False,3200,118
20,0.7,170,0.31,0.3,130,False,False,3200,117
70,0.7,250,0.64,0.3,710,False,False,3200,115
50,0.8,260,0.59,0.5,910,False,False,3200,116
30,0.8,120,1.0,0.7,230,False,False,3200,117
20,0.5,270,0.95,0.3,910,True,False,3200,119
50,0.6,160,1.0,0.9,950,True,False,3200,114
80,0.7,270,0.93,0.6,460,False,False,3200,116
70,0.6,240,0.83,0.8,790,True,True,3200,115
10,0.7,110,0.46,0.9,430,True,True,3200,119
10,0.5,190,0.84,0.3,840,True,False,3200,117
70,0.6,210,0.86,0.6,780,False,True,3200,118
20,0.7,190,0.38,0.6,300,False,True,3200,119
20,0.5,190,0.71,0.8,320,True,True,3200,119
30,0.6,200,0.67,0.4,130,True,True,3200,115
20,0.9,280,0.52,0.5,710,True,True,3200,118
30,0.9,200,0.46,0.5,750,True,True,3200,119
90,0.5,240,0.41,0.7,820,True,False,3200,116
90,0.5,220,0.75,0.7,670,False,True,3200,120
60,0.8,290,0.57,0.9,390,False,True,3200,117
70,0.5,220,0.39,0.6,770,False,True,3200,118
30,0.5,280,0.44,0.9,940,True,False,3200,116
90,0.6,100,0.35,0.5,860,True,True,3200,117
20,0.7,100,0.31,0.8,610,False,False,3200,115
20,0.8,180,0.98,0.3,1000,False,False,3200,116
70,0.7,140,0.95,0.9,920,True,False,3200,115
90,0.9,270,0.44,0.5,810,True,False,3200,115
80,0.9,300,0.53,0.5,170,False,False,3200,115
60,0.5,280,0.65,0.8,380,True,False,3200,117
90,0.8,220,0.59,0.8,930,False,False,3200,115
100,0.5,270,0.62,0.5,390,True,True,3200,119
90,0.6,270,0.74,0.9,930,True,True,3200,118
70,0.7,190,0.59,0.7,410,True,True,3200,115
80,0.5,220,0.34,0.4,550,True,False,3200,114
80,0.9,250,0.88,0.7,850,False,True,3200,118
80,0.9,220,0.54,0.9,260,False,False,3200,116
50,0.5,300,0.87,0.3,660,False,False,3200,120
90,0.6,210,0.71,0.3,180,True,False,3200,117
70,0.8,200,0.49,0.5,310,False,True,3200,116
100,0.6,300,0.58,0.9,630,False,False,3200,115
70,0.5,150,0.61,0.4,950,True,False,3200,117
40,0.9,210,0.56,0.4,280,True,False,3200,117
100,0.8,280,0.56,0.7,170,False,False,3200,116
80,0.5,280,0.96,0.5,1000,False,True,3200,120
20,0.8,210,0.33,0.9,110,True,False,3200,118
40,0.9,220,0.77,0.8,790,False,False,3200,117
50,0.7,110,0.54,0.7,140,False,False,3200,117
30,0.8,240,0.96,0.5,530,True,True,3200,118
20,0.7,130,0.34,0.4,870,True,False,3200,120
10,0.6,100,0.52,0.6,200,True,True,3200,118
70,0.7,130,0.44,0.6,750,True,True,3200,119
60,0.7,230,0.35,0.4,420,False,True,3200,120
50,0.7,150,0.69,0.6,700,True,True,3200,120
10,0.7,280,0.49,0.9,450,False,False,3200,116
90,0.6,120,0.43,0.8,480,True,True,3200,116
30,0.6,300,0.44,0.3,140,False,True,3200,118
80,0.5,100,0.79,0.5,710,False,False,3200,116
40,0.6,100,0.75,0.3,750,True,True,3200,116
90,0.6,180,0.65,0.5,110,False,True,3200,118
60,0.9,260,0.5,0.5,440,True,True,3200,121
30,0.6,250,0.33,0.9,120,False,True,3200,119
40,0.9,200,0.81,0.6,190,False,False,3200,115
50,0.8,210,0.44,0.8,810,True,False,3200,120
80,0.6,250,0.36,0.5,350,False,False,3200,115
20,0.8,270,0.87,0.4,510,True,True,3200,118
40,0.8,200,0.84,0.8,230,False,True,3200,118
10,0.7,290,0.82,0.6,710,False,True,3200,116
90,0.8,130,0.85,0.8,320,False,False,3200,118
70,0.7,210,0.49,0.7,800,False,False,3200,115
20,0.8,140,0.39,0.9,190,False,True,3200,116
100,0.5,290,0.52,0.9,960,True,False,3200,117
80,0.9,160,1.0,0.8,640,False,False,3200,118
20,0.7,270,0.86,0.8,320,False,True,3200,118
10,0.5,200,0.32,0.7,190,False,False,3200,116
70,0.9,100,0.7,0.9,350,False,False,3200,116
20,0.6,230,0.93,0.5,190,True,False,3200,114
50,0.7,210,0.84,0.6,420,True,True,3200,117
50,0.9,150,0.83,0.9,960,True,True,3200,117
